,Unnamed: 0,Sector,Sub Sector,Organization,Operation,Operation Type,Address,City,Postal Code,GHG Emissions (kg),Energy Intensity (eWh/HDD/sq. ft),Energy Intensity (ekWh/ML),Year
132,132,Public Hospital,Acute/Chronic Hospital,Oakville Halton Healthcare Services,Oakville Trafalgar Memorial Hospital,administrative offices and related facilities,327 	Reynolds Street,Oakville,L6J 3L7,246671.118212655,15.96634618233659,,2011
133,133,Public Hospital,Acute/Chronic Hospital,Oakville Halton Healthcare Services,Georgetown Hospital,facilities used for hospital purposes,1 Princess Anne Dr,Georgetown,L7G 2B8,1407502.4970355683,20.99660901412981,,2011
134,134,Public Hospital,Acute/Chronic Hospital,Oakville Halton Healthcare Services,Georgetown Hospital,administrative offices and related facilities,1 Princess Anne Dr,Georgetown,L7G 2B8,74079.0787913457,13.629377781101804,,2011
135,135,Public Hospital,Acute/Chronic Hospital,Oakville Halton Healthcare Services,Milton District Hospital,facilities used for hospital purposes,7030 Derry Rd,Milton,L9T 7H6,1526551.774871297,25.77303347330744,,2011
136,136,Public Hospital,Acute/Chronic Hospital,Oakville Halton Healthcare Services,Milton District Hospital,administrative offices and related facilities,7030 Derry Rd,Milton,L9T 7H6,80344.83025638406,16.72986383355044,,2011
137,137,Public Hospital,Acute/Chronic Hospital,Barry's Bay St. Frances Memorial Hospital,St. Francis Memorial Hospital,facilities used for hospital purposes,7 St. Francis Memorial Drive,Barry's Bay,K0J 1B0,301719.3046772,8.579146980486819,,2011
138,138,Public Hospital,Chronic Hospital,Toronto Holland Bloorview Kids Rehabilitation Hospital,Holland Bloorview Kids Rehabilitation Hospital,facilities used for hospital purposes,150 Kilgour Road,Toronto,M4G 1R8,621695.722518,15.32873694330294,,2011
139,139,Public Hospital,Chronic Hospital,Toronto Holland Bloorview Kids Rehabilitation Hospital,Holland Bloorview Kids Rehabilitation Hospital,administrative offices and related facilities,150 Kilgour Road,Toronto,M4G 1R8,907788.418674,12.443993770208628,,2011
140,140,Public Hospital,Chronic Hospital,Toronto Holland Bloorview Kids Rehabilitation Hospital,Holland Bloorview Kids Rehabilitation Hospital,facilities used for hospital purposes,150 Kilgour Road,Toronto,M4G 1R8,1119602.336112,18.879060233529145,,2011
141,141,Public Hospital,Chronic Hospital,Toronto Holland Bloorview Kids Rehabilitation Hospital,Holland Bloorview Kids Rehabilitation Hospital,administrative offices and related facilities,150 Kilgour Road,Toronto,M4G 1R8,101781.985992,16.46622448051137,,2011
142,142,Public Hospital,Acute Hospital,Ottawa Children's Hospital of Eastern Ontario,Children Hospital Of Eastern Ontario,facilities used for hospital purposes,401 Smyth Road,Ottawa,K1H 8L1,5618391.92275248,16.47703615362409,,2011
143,143,Public Hospital,Acute Hospital,Ottawa Children's Hospital of Eastern Ontario,Children Hospital Of Eastern Ontario,administrative offices and related facilities,401 Smyth Road,Ottawa,K1H 8L1,98971.38,2.391200382592061,,2011
144,144,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,facilities used for hospital purposes,278 Front Street,Hornepayne,P0M 1Z0,61482.50166,13.397438958176243,,2011
145,145,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,administrative offices and related facilities,278 Front Street,Hornepayne,P0M 1Z0,49186.001328000006,9.668360897882032,,2011
146,146,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,administrative offices and related facilities,278 Front Street,Hornepayne,P0M 1Z0,28.62768,0.0116524094249635,,2011
147,147,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,administrative offices and related facilities,278 Front Street,Hornepayne,P0M 1Z0,245.1,0.1321870076033966,,2011
148,148,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,administrative offices and related facilities,270 Front Street,Hornepayne,P0M 1Z0,1670.30748,2.282097649186257,,2011
149,149,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,administrative offices and related facilities,272 Front Street,Hornepayne,P0M 1Z0,1910.50548,2.6102739267296227,,2011
150,150,Public Hospital,Acute/Chronic Hospital,Almonte General Hospital,Almonte General Hospital,facilities used for hospital purposes,75 Spring Street,Almonte,K0A 1A0,537203.5797230001,13.727048240786512,,2011
151,151,Public Hospital,Acute/Chronic Hospital,Almonte General Hospital,Hospital Admin,administrative offices and related facilities,75 Spring Street,Almonte,K0A 1A0,36829.18049046,13.727063134183526,,2011
152,152,Public Hospital,Acute/Chronic Hospital,Englehart and District Hospital,Englehart and District Hospital,facilities used for hospital purposes,61-5th Street,Ontario,P0J 1H0,223739.52647853,9.550529316410769,,2011
153,153,Public Hospital,Acute/Chronic Hospital,Englehart and District Hospital,Englehart and District Hospital,administrative offices and related facilities,61-5th Street,Ontario,P0J 1H0,13486.22359407,9.550526611253025,,2011
154,154,Public Hospital,Acute/Chronic Hospital,Englehart and District Hospital,Englehart and District Hospital,administrative offices and related facilities,61A-5th Street,Ontario,P0J 1H0,1386.48168,4.2284359329371215,,2011
155,155,Public Hospital,Acute/Chronic Hospital,Alliston Stevenson Memorial,Stevenson Memorial Hospital,facilities used for hospital purposes,200 Fletcher Crescent,Alliston,L9R 1W7,783566.8068923679,24.1970331536304,,2011
156,156,Public Hospital,Acute/Chronic Hospital,Alliston Stevenson Memorial,Stevenson Memorial Hospital,administrative offices and related facilities,200 Fletcher Crescent,Alliston,L9R 1W7,195891.701723092,24.1970331536304,,2011
157,157,Public Hospital,Acute/Chronic Hospital,Alliston Stevenson Memorial,Mary McGill Community Mental Health Centre,facilities used for hospital purposes,200 Fletcher Crescent,Alliston,L9R 1W7,4206.107660646684,4.783309317198381,,2011
158,158,Public Hospital,Acute/Chronic Hospital,Alliston Stevenson Memorial,Mary McGill Community Mental Health Centre,administrative offices and related facilities,200 Fletcher Crescent,Alliston,L9R 1W7,16824.430642586736,4.783309317198381,,2011
159,159,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Etobicoke General Hospital,facilities used for hospital purposes,101 Humber College Blvd,Etobicoke,M9V 1R8,6636416.799537804,30.10259376334082,,2011
160,160,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Etobicoke General Hospital,administrative offices and related facilities,101 Humber College Blvd,Etobicoke,M9V 1R8,346208.0293370052,19.267126339202388,,2011
161,161,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Medical Office Building,administrative offices and related facilities,89 Humber College Blvd,Etobicoke,M9V 4B8,167560.164,11.337764687151727,,2011
162,162,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Chemical Detox Centre,administrative offices and related facilities,135 McLaughlin Rd S,Brampton,L6Y 2C7,76184.692101,12.72777242006412,,2011
163,163,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Brampton Civic Hospital,facilities used for hospital purposes,2100 Bovaird Drive East,Brampton,L6R 3S7,15146637.986109093,23.338261253998564,,2011
164,164,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Brampton Civic Hospital,administrative offices and related facilities,2100 Bovaird Drive East,Brampton,L6R 3S7,797191.47295311,15.149365803047049,,2011
165,165,Public Hospital,Chronic Hospital,Sudbury St. Joseph's Continuing Care Centre of Sudbury,St. Joseph's Health Centre of Sudbury,facilities used for hospital purposes,1140 South Bay Road,Sudbury,P3E 0B6,403374.653153669,3.613669410318433,,2011
166,166,Public Hospital,Chronic Hospital,Guelph St. Joseph's Health Care,St. Joseph's Health Centre Guelph,facilities used for hospital purposes,100 Westmount Road,Guelph,N1H 5H8,1911557.162586308,11.57510386888194,,2011
167,167,Public Hospital,Acute Hospital,Mount Forest North Wellington Health Care Corporation,Louise Marshall Hospital,facilities used for hospital purposes,630 Dublin Street,Mount Forest,N0G 2L3,405060.22382136114,17.74994559096735,,2011
168,168,Public Hospital,Acute Hospital,Mount Forest North Wellington Health Care Corporation,Louise Marshall Hospital,administrative offices and related facilities,630 Dublin Street,Mount Forest,N0G 2L3,40178.0383931361,9.557663010093323,,2011
169,169,Public Hospital,Acute Hospital,Mount Forest North Wellington Health Care Corporation,Claire Stewart Medical Center,facilities used for hospital purposes,525 Dublin Street,Mount Forest,N0G 2L3,28276.193386355077,5.695975287845701,,2011
170,170,Public Hospital,Acute Hospital,Mount Forest North Wellington Health Care Corporation,Claire Stewart Medical Center,administrative offices and related facilities,525 Dublin Street,Mount Forest,N0G 2L3,3486.67214959152,3.067063613855086,,2011
171,171,Public Hospital,Acute Hospital,Mount Forest North Wellington Health Care Corporation,Palmerston and District Hospital,facilities used for hospital purposes,500 Whites Road,Palmerston,N0G 2P0,434745.82434268016,19.08232955299201,,2011
172,172,Public Hospital,Acute Hospital,Mount Forest North Wellington Health Care Corporation,Palmerston and District Hospital,administrative offices and related facilities,500 Whites Road,Palmerston,N0G 2P0,43122.56152999113,10.27510052976847,,2011
173,173,Public Hospital,Acute Hospital,Barrie Royal Victoria Regional Health Centre,Royal Victoria regional Health Centre,facilities used for hospital purposes,201 Georgian Drive,Barrie,L4M 6M2,5905369.366653001,23.896985991856347,,2011
174,174,Public Hospital,Acute/Chronic Hospital,Arnprior and District Memorial,Arnprior and District Memorial Hospital,facilities used for hospital purposes,350 John StreetN,Arnprior,K7S 2P6,959658.213072,16.739348281880822,,2011
175,175,Public Hospital,Acute/Chronic Hospital,Brockville General Hospital,BGH Charles Street Site,facilities used for hospital purposes,75 Charles St.,Brockville,K6V1S8,2722302.300375,22.608486007941845,,2011
176,176,Public Hospital,Acute/Chronic Hospital,Brockville General Hospital,BGH Charles Street Site,administrative offices and related facilities,75 Charles St.,Brockville,K6V1S8,486184.268067,15.072163023233635,,2011
177,177,Public Hospital,Acute/Chronic Hospital,Brockville General Hospital,BGH Garden Street Site,facilities used for hospital purposes,42 Garden St.,Brockville,K6V 2C3,499290.717102,16.06760001354427,,2011
178,178,Public Hospital,Acute/Chronic Hospital,Brockville General Hospital,BGH Garden Street Site,administrative offices and related facilities,42 Garden St.,Brockville,K6V 2C3,323557.879443,10.711730178658346,,2011
179,179,Public Hospital,Acute/Chronic Hospital,Brockville General Hospital,BGH McDougal Building,administrative offices and related facilities,70 Charles St.,Brockville,K6V 1T3,19233.513192259317,5.013457945583677,,2011
180,180,Public Hospital,Acute/Chronic Hospital,Midland Georgian Bay General Hospital,Midland Hospital,facilities used for hospital purposes,1112 St. Andrews Dr.,Midland,L4R 4P4,2320106.5937776803,28.24789982325243,,2011
181,181,Public Hospital,Acute/Chronic Hospital,Midland Georgian Bay General Hospital,Midland Hospital,administrative offices and related facilities,1112 St. Andrews Dr.,Midland,L4R 4P4,122110.87335672,18.336356025619992,,2011
182,182,Public Hospital,Acute/Chronic Hospital,Midland Georgian Bay General Hospital,Penetanguishene,facilities used for hospital purposes,25 Jeffery Street,Penetanguishene,L9M 1K6,422695.3689162,13.10198049964018,,2011
183,183,Public Hospital,Acute/Chronic Hospital,Midland Georgian Bay General Hospital,Penetanguishene,administrative offices and related facilities,25 Jeffery Street,Penetanguishene,L9M 1K6,22247.1246798,8.504794359415556,,2011
184,184,Public Hospital,Acute/Chronic Hospital,Geraldton District Hospital,Geraldton District Hospital,facilities used for hospital purposes,500 Hogarth Avenue,Geraldton,P0T 1M0,713482.438401,14.579890524353864,,2011
185,185,Public Hospital,Acute/Chronic Hospital,Fergus Groves Memorial Community Hospital,Groves Memorial Community Hospital,facilities used for hospital purposes,235 Union Street East,Fergus,N1M 1W3,779913.0460827549,17.63451105833842,,2011
186,186,Public Hospital,Acute/Chronic Hospital,Fergus Groves Memorial Community Hospital,Groves Memorial Community Hospital,administrative offices and related facilities,235 Union Street East,Fergus,N1M 1W3,167172.15821688776,9.495505954442942,,2011
187,187,Public Hospital,Acute/Chronic Hospital,Orangeville Headwaters Health Care Centre,Headwaters Health Care Centre,facilities used for hospital purposes,100 Rolling Hills Drive,Orangeville,L9W 4X9,2012871.0039113404,26.242979974993837,,2011
188,188,Public Hospital,Acute/Chronic Hospital,Orangeville Headwaters Health Care Centre,Headwaters Health Care Centre,administrative offices and related facilities,100 Rolling Hills Drive,Orangeville,L9W 4X9,57529.19816766029,15.745787984996296,,2011
189,189,Public Hospital,Acute/Chronic Hospital,Mattawa General Hospital,Hôpital de Mattawa Hospital,facilities used for hospital purposes,217 Turcotte Park Road,Mattawa,P0H 1V0,186555.1371152077,13.212762796323789,,2011
190,190,Public Hospital,Acute/Chronic Hospital,Mattawa General Hospital,Hôpital de Mattawa Hospital,administrative offices and related facilities,217 Turcotte Park Road,Mattawa,P0H 1V0,182788.1984519923,13.212762796323776,,2011
191,191,Public Hospital,Acute/Chronic Hospital,Richmond Hill Mackenzie Health,Mackenzie Health,facilities used for hospital purposes,10 Trench Street,Richmond Hill,L4C 4Z3,6561083.805453001,20.201221755238983,,2011
192,192,Public Hospital,Chronic Hospital,Thunder Bay Regional Health Sciences Centre,Thunder Bay Regional Health Sciences Centre,facilities used for hospital purposes,980 Oliver Road,Thunder Bay,P7B 6V4,12487138.85685,21.787964165919973,,2011
193,193,Public Hospital,Acute/Chronic Hospital,Seaforth Community Hospital,Seaforth Community Hospital,facilities used for hospital purposes,24 Centennial Drive,Seaforth,N0K 1W0,429285.32274924,14.824081100615231,,2011
194,194,Public Hospital,Acute/Chronic Hospital,St. Marys Memorial Hospital,St. Marys Memorial Hospital,facilities used for hospital purposes,"267 Queen Street, West",St. Marys,N4X 1B6,331504.1729586,10.766789731292418,,2011
195,195,Public Hospital,Acute/Chronic Hospital,St. Catharines Hotel Dieu Shaver,Hotel Dieu Shaver,facilities used for hospital purposes,541 Glenridge Ave.,St. Catharines,L2T 4C2,1210098.603399,16.620690531780866,,2011
196,196,Public Hospital,Acute/Chronic Hospital,Woodstock General Hospital,WH - Old Site,facilities used for hospital purposes,270 Riddell Street,Woodstock,N4S 6N6,1678066.026366,24.11559214310394,,2011
197,197,Public Hospital,Acute/Chronic Hospital,Woodstock General Hospital,WH-Old Site Administrative,administrative offices and related facilities,270 Riddell Street,Woodstock,N4S 6N6,419515.512258,23.22625132243187,,2011
198,198,Public Hospital,Acute/Chronic Hospital,Woodstock General Hospital,WH - New Site,facilities used for hospital purposes,310 Juliana Drive,Woodstock,N4V 0A4,430087.879143,2.318656850980065,,2011
199,199,Public Hospital,Acute/Chronic Hospital,Woodstock General Hospital,WH - New Site Administrative,administrative offices and related facilities,310 Juliana Drive,Woodstock,N4V 0A4,38600.674623,2.318639276070534,,2011
